new_eq_id;term
1;http://rdf.freebase.com/ns/m.0zcq
1;http://rdf.freebase.com/ns/m.02mjmr
1;http://rdf.freebase.com/ns/m/02mjmr
1;http://rdf.freebase.com/ns/m.01m1tdb
1;http://rdf.freebase.com/ns/m.0l8jl1b
1;http://rdf.freebase.com/ns/m.0qs_np6
1;http://rdf.freebase.com/ns/m.0t07yk3
1;http://rdf.freebase.com/ns/m.0th_t2y
1;http://rdf.freebase.com/ns/m.0txq3k0
1;http://rdf.freebase.com/ns/en.august_4
1;http://rdf.freebase.com/ns/en.barack_obama
1;http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000007976
1;http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277
1;http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000330e58a
1;http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000004721a5f
1;http://rdf.freebase.com/ns/en.the_best_of_fela_kuti_the_black_president
1;http://ro.dbpedia.org/resource/4_august
1;http://ro.dbpedia.org/resource/Barack_Obama
1;http://ru.dbpedia.org/resource/4_августа
1;http://ru.dbpedia.org/resource/Обама,_Барак
1;http://scn.dbpedia.org/resource/4_di_austu
1;http://scn.dbpedia.org/resource/Barack_Obama
1;http://sco.dbpedia.org/resource/4_August
1;http://sco.dbpedia.org/resource/Barack_Obama
1;http://sh.dbpedia.org/resource/4._8.
1;http://sh.dbpedia.org/resource/Barack_Obama
1;http://simple.dbpedia.org/resource/August_4
1;http://simple.dbpedia.org/resource/Barack_Obama
1;http://sk.dbpedia.org/resource/4._august
1;http://sk.dbpedia.org/resource/Barack_Obama
1;http://sl.dbpedia.org/resource/4._avgust
1;http://sl.dbpedia.org/resource/Barack_Obama
1;http://sq.dbpedia.org/resource/4_Gusht
1;http://sq.dbpedia.org/resource/Barack_Obama
1;http://sr.dbpedia.org/resource/4._август
1;http://sr.dbpedia.org/resource/Барак_Обама
1;http://stonerfilms.info/#d6145698fca8c1143ca5c369f6949e14ea8383c1c-ge_6
1;http://su.dbpedia.org/resource/4_Agustus
1;http://su.dbpedia.org/resource/Barack_Obama
1;http://sv.dbpedia.org/resource/4_augusti
1;http://sv.dbpedia.org/resource/Barack_Obama
1;http://sw.cyc.com/concept/Mx4rfKuwbHUgEd2AAAACs6hbjw
1;http://sw.dbpedia.org/resource/4_Agosti
1;http://sw.dbpedia.org/resource/Barack_Obama
1;http://ta.dbpedia.org/resource/ஆகஸ்டு_4
1;http://ta.dbpedia.org/resource/பராக்_ஒபாமா
1;http://te.dbpedia.org/resource/ఆగష్టు_4
1;http://te.dbpedia.org/resource/బరాక్_ఒబామా
1;http://tg.dbpedia.org/resource/4_август
1;http://tg.dbpedia.org/resource/Барак_Обама
1;http://th.dbpedia.org/resource/4_สิงหาคม
1;http://th.dbpedia.org/resource/บารัค_โอบามา
1;http://tl.dbpedia.org/resource/Agosto_4
1;http://tl.dbpedia.org/resource/Barack_Obama
1;http://tr.dbpedia.org/resource/Barack_Obama
1;http://tr.dbpedia.org/resource/4_Ağustos
1;http://tt.dbpedia.org/resource/4_август
1;http://tt.dbpedia.org/resource/Барак_Обама
1;http://uk.dbpedia.org/resource/4_серпня
1;http://uk.dbpedia.org/resource/Барак_Обама
1;http://umbel.org/umbel/ne/wikipedia/Barack_Obama
1;http://umbel.org/umbel/ne/wikipedia/Black_President
1;http://ur.dbpedia.org/resource/4_اگست
1;http://ur.dbpedia.org/resource/بارک_اوبامہ
1;http://uz.dbpedia.org/resource/4-avgust
1;http://uz.dbpedia.org/resource/Barack_Obama
1;http://vec.dbpedia.org/resource/4_de_agosto
1;http://vec.dbpedia.org/resource/Barack_Obama
1;http://vi.dbpedia.org/resource/Barack_Obama
1;http://vi.dbpedia.org/resource/4_tháng_8
1;http://viaf.org/viaf/52010985
1;http://viaf.org/viaf/305358548
1;http://vo.dbpedia.org/resource/Gustul_4
1;http://wa.dbpedia.org/resource/4_d'_awousse
1;http://wa.dbpedia.org/resource/Barack_Obama
1;http://war.dbpedia.org/resource/Agosto_4
1;http://war.dbpedia.org/resource/Barack_Obama
1;http://wikidata.dbpedia.org/resource/Q76
1;http://wiktionary.dbpedia.org/resource/Obama-English
1;http://wiktionary.dbpedia.org/resource/Barack-English
1;http://wiktionary.dbpedia.org/resource/Barack-English-ProperNoun-1en
1;http://www.bbc.co.uk/things/5e519ba4-2594-4118-a641-cdf75cd8ce46#id
1;http://www.idref.fr/118177257/id
1;http://www.semanticweb.com/2009/05.asp#d7cc96235e5e019e18be75bb756b01adde8fd1524-ge_11
1;http://www.whatrulfor.com/#df9b63af07ee28a678361f36f383ec995886fbcb9-ge_9
1;http://www.wikidata.org/entity/Q76
1;http://www.wikidata.org/entity/Q2784
1;http://www.wikidata.org/entity/Q75781
1;http://www.wikidata.org/entity/Q2905443
1;http://www.wikidata.org/entity/Q4922434
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/BHOII
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Obahma
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Obama_44
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Sen._Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barac_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barac_obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Berak_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Brack_obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Brock_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barrak_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Baruch_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Berack_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Berrak_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Obama_Barack
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Berrack_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Hussein_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_Hussein
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_H._Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_Obama%27s
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_Obama_Jr.
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_H_Obama_Jr
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Sen._Barack_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_Hussein_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Senator_Barack_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_H_Obama_Junior
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barrack_Hussein_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_H._Obama_Junior
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_Obama_Biography
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Presidant_barack_obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/President_Barack_Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/President_barack_obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/President_Barack_H._Obama
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Barack_Hussein_Obama_Junior
1;http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/President_Barack_Hussein_Obama
1;http://yago-knowledge.org/resource/Change.gov
1;http://yago-knowledge.org/resource/Barack_Obama
1;http://yago-knowledge.org/resource/The_Best_of_the_Black_President
1;http://yago-knowledge.org/resource/Presidential_transition_of_Barack_Obama
1;http://yi.dbpedia.org/resource/4טן_אויגוסט
1;http://yi.dbpedia.org/resource/באראק_אבאמא
1;http://yo.dbpedia.org/resource/4_August
1;http://yo.dbpedia.org/resource/Barack_Obama
1;http://zh-min-nan.dbpedia.org/resource/Barack_Obama
1;http://zh-min-nan.dbpedia.org/resource/8_goe̍h_4_ji̍t
1;http://zh-yue.dbpedia.org/resource/8月4號
1;http://zh-yue.dbpedia.org/resource/奧巴馬
1;http://zh.dbpedia.org/resource/8月4日
1;http://zh.dbpedia.org/resource/贝拉克·奥巴马
